game_id,home_team,away_team,predicted_winner,actual_winner,prediction_correct,predicted_home_win,predicted_away_win,predicted_draw,predicted_home_win_percent,predicted_away_win_percent,predicted_draw_percent,predicted_home_5v5_goals_mean,predicted_home_powerplay_goals_mean,predicted_home_total_goals_mean,predicted_home_5v5_xgf_p60_mean,predicted_home_powerplay_xgf_p60_mean,predicted_home_5v5_toi_mean,predicted_home_powerplay_toi_mean,predicted_home_shorthanded_toi_mean,predicted_away_5v5_goals_mean,predicted_away_powerplay_goals_mean,predicted_away_total_goals_mean,predicted_away_5v5_xgf_p60_mean,predicted_away_powerplay_xgf_p60_mean,predicted_away_5v5_toi_mean,predicted_away_powerplay_toi_mean,predicted_away_shorthanded_toi_mean
2025020278,SEA,WPG,WPG,SEA,0,4295,5661,44,0.4295,0.5661,0.0044,1.594759998484749,0.8013813615612575,2.3961413600460064,2.1506,7.4668,44.49968387704783,6.443596460929821,5.259319662022345,1.507412648423476,1.1585865897452152,2.6659992381686908,2.0344,13.2206,44.49968387704783,5.259319662022345,6.443596460929821
2025020151,TOR,CGY,CGY,TOR,0,4211,5737,52,0.4211,0.5737,0.0052,1.588834835918463,1.0311894329632882,2.620024268881751,2.2216,9.7813,42.8663494237043,6.316274581456391,6.475375994839314,1.479492574099559,1.463550631452341,2.9430432055519002,2.074,13.5504,42.8663494237043,6.475375994839314,6.316274581456391
2025020689,NSH,NYI,NSH,NSH,1,5878,4074,48,0.5878,0.4074,0.0048,2.286550199627997,0.7170774118547733,3.0036276114827705,3.0292,9.7169,45.27380631557138,4.429057194059813,5.675336490368811,1.900265429815265,0.6713072325182615,2.571572662333527,2.5215,7.1125,45.27380631557138,5.675336490368811,4.429057194059813
2025020731,NSH,EDM,EDM,NSH,0,4660,5272,68,0.466,0.5272,0.0068,2.312187241573488,0.5398064471391619,2.85199368871265,2.937,7.4131,47.20284326019976,4.363058824175,4.299997915625244,2.271375865888642,0.7145159215752246,2.9858917874638666,2.889,9.978,47.20284326019976,4.299997915625244,4.363058824175
2025020678,MTL,CGY,CGY,MTL,0,3994,5960,46,0.3994,0.596,0.0046,1.739759873963229,0.7234258082477188,2.4631856822109475,2.3056,9.6082,45.27740594295536,4.520334880593445,5.28825917645119,2.134752673148435,0.8010471318760904,2.935799805024525,2.83,9.1016,45.27740594295536,5.28825917645119,4.520334880593445
2025020155,CAR,VGK,CAR,VGK,0,8901,1094,5,0.8901,0.1094,0.0005,2.7355031630066966,1.3197057979462472,4.055208960952943,3.5379,11.2956,46.4261103445204,7.009562870084183,3.073626785395413,1.292275426730331,0.4534941903704734,1.7457696171008044,1.6719,8.863,46.4261103445204,3.073626785395413,7.009562870084183
2025020761,WSH,FLA,FLA,FLA,1,4450,5509,41,0.445,0.5509,0.0041,2.1899767331199547,0.7558352418760357,2.9458119749959906,2.9366,8.8699,44.77131735762297,5.103567456642741,5.766615185734287,2.2990883440594314,0.9168788502245566,3.2159671942839876,3.0816,9.5358,44.77131735762297,5.766615185734287,5.103567456642741
2025020440,ANA,WSH,WSH,ANA,0,4500,5456,44,0.45,0.5456,0.0044,2.1772681525852446,0.9162523288847946,3.0935204814700397,2.9015,9.6994,45.058355836018066,5.6803141840607125,4.496129979921224,2.8208510235791833,0.5748417789243703,3.3956928025035538,3.7573,7.6544,45.058355836018066,4.496129979921224,5.6803141840607125
2025020301,BOS,CAR,CAR,CAR,1,2914,7046,40,0.2914,0.7046,0.004,1.810998307243433,0.8480706513176312,2.6590689585610643,2.519,7.4286,43.087250404581994,6.828364708732768,6.255684886685237,2.603694072757179,1.0610999036439142,3.6647939764010933,3.6292,10.1729,43.087250404581994,6.255684886685237,6.828364708732768
2025020135,WSH,OTT,WSH,OTT,0,6554,3403,43,0.6554,0.3403,0.0043,2.065025950833799,1.1624919402969276,3.2275178911307267,2.8136,10.5936,43.99968622088458,6.5806230628330695,5.96459071628235,1.7941993817639736,0.6941286578060992,2.488328039570073,2.4471,6.9899,43.99968622088458,5.96459071628235,6.5806230628330695
2025020106,DAL,CBJ,DAL,CBJ,0,6041,3931,28,0.6041,0.3931,0.0028,1.9544051489492988,1.7652315924564554,3.7196367414057545,2.5972,17.5079,45.19827002790129,6.048202125685143,3.5751278464135705,1.915706844941826,1.284273224183045,3.1999800691248708,2.5446,21.5709,45.19827002790129,3.5751278464135705,6.048202125685143
2025020455,CAR,SJS,CAR,SJS,0,8309,1675,16,0.8309,0.1675,0.0016,2.6352742062020837,1.2726414055489093,3.9079156117509926,3.4779,12.7386,45.441446306754855,5.983759302258768,4.437194390986377,1.5395372887364263,0.5646507412327229,2.104188029969149,2.0327,7.6331,45.441446306754855,4.437194390986377,5.983759302258768
2025020387,CAR,WPG,CAR,CAR,1,6931,3018,51,0.6931,0.3018,0.0051,2.6943104342947923,0.7811880895971726,3.4754985238919645,3.487,9.0492,46.38331525098133,5.181041904580502,4.505042844438166,1.7137375703189264,0.7519790460251629,2.465716616344089,2.2157,10.0021,46.38331525098133,4.505042844438166,5.181041904580502
2025020499,TOR,EDM,EDM,EDM,1,3709,6249,42,0.3709,0.6249,0.0042,1.8766349521320924,0.5154842030201646,2.3921191551522574,2.2618,8.323,49.78598768468695,3.7108043626415275,3.2197079526715173,2.1889512989942763,0.8460772719354549,3.035028570929731,2.6379,15.7936,49.78598768468695,3.2197079526715173,3.7108043626415275
2025020256,BOS,TOR,TOR,BOS,0,3252,6700,48,0.3252,0.67,0.0048,1.75044510065968,0.35060181964202636,2.101046920301706,2.3097,4.3103,45.41845147298669,4.864675984171981,4.4567725428413345,2.2609613901716563,0.6210579880431766,2.8820193782148325,2.9895,8.3578,45.41845147298669,4.4567725428413345,4.864675984171981
2025020244,DET,CHI,CHI,CHI,1,4694,5251,55,0.4694,0.5251,0.0055,2.346926521241324,0.6475744919776024,2.9945010132189265,2.9224,7.987,48.200351717368406,4.860487577354085,3.7606607052775107,2.7979991272119658,0.35750149042712576,3.1555006176390914,3.485,5.7073,48.200351717368406,3.7606607052775107,4.860487577354085
2025020736,BUF,PHI,PHI,BUF,0,4702,5254,44,0.4702,0.5254,0.0044,2.2070902142391815,0.5279560404104306,2.735046254649612,2.8162,5.8999,47.04644437744142,5.371325342526092,3.73833028003249,2.1231523924854727,0.7328643191075346,2.856016711593007,2.7091,11.7691,47.04644437744142,3.73833028003249,5.371325342526092
2025020154,BOS,NYI,BOS,BOS,1,6209,3758,33,0.6209,0.3758,0.0033,2.35372548976012,1.0960465434492872,3.4497720332094066,3.1432,11.9972,44.96359130419417,5.46876997614905,4.754838719656781,2.3927962568703824,0.44973731839951114,2.842533575269894,3.1926,5.6763,44.96359130419417,4.754838719656781,5.46876997614905
2025020087,VGK,CGY,VGK,VGK,1,9458,535,7,0.9458,0.0535,0.0007,1.4510984112453136,2.6892574164918654,4.140355827737179,2.1354,14.7293,40.782058383292345,10.952156624734283,3.9326849919733737,1.2202788631517492,0.21673318435727207,1.4370120475090213,1.7987,3.3191,40.782058383292345,3.9326849919733737,10.952156624734283
2025020348,WPG,MIN,MIN,MIN,1,3901,6071,28,0.3901,0.6071,0.0028,2.437028810869898,0.5411651191221101,2.978193929992008,3.1111,8.2994,46.97962495234925,3.9110557248804696,5.2895193227702855,2.453890926188641,1.0725257284798564,3.5264166546684974,3.1344,12.1906,46.97962495234925,5.2895193227702855,3.9110557248804696
2025020185,FLA,DAL,FLA,FLA,1,7590,2360,50,0.759,0.236,0.005,2.435749940943287,1.0163468773285016,3.4520968182717886,3.2689,9.0359,44.68679669544635,6.753247423238404,5.000555881315251,1.4124214106847335,0.7231363446177048,2.1355577553024383,1.8974,8.6859,44.68679669544635,5.000555881315251,6.753247423238404
2025020655,LAK,MIN,MIN,LAK,0,4600,5350,50,0.46,0.535,0.005,2.1710936154448177,0.43378101393872875,2.6048746293835463,2.762,6.5054,47.16938610580052,4.008353164219275,5.003560729980207,2.0670803650978646,0.694467954816682,2.7615483199145467,2.6293,8.3509,47.16938610580052,5.003560729980207,4.008353164219275
2025020624,ANA,TBL,ANA,TBL,0,5113,4836,51,0.5113,0.4836,0.0051,2.4042940049790413,0.8360876311148517,3.240381636093893,3.2632,7.6358,44.228477865727335,6.567154314454827,4.489067819817838,2.647945626760567,0.5419445703473964,3.1898901971079634,3.5897,7.2514,44.228477865727335,4.489067819817838,6.567154314454827
2025020177,LAK,DET,DET,DET,1,2823,7139,38,0.2823,0.7139,0.0038,2.064361301045293,0.33824371991077146,2.4026050209560643,2.7228,5.3619,45.49475132376155,3.774744303276008,6.427504372962443,2.7453243554153755,0.7819007094781679,3.5272250648935435,3.6214,7.2798,45.49475132376155,6.427504372962443,3.774744303276008
2025020144,CHI,LAK,LAK,LAK,1,1239,8745,16,0.1239,0.8745,0.0016,1.3881927275802788,0.5595391454662304,1.9477318730465092,1.9901,6.0003,41.9078110019809,5.585013099740553,8.555675898278546,1.5787858116660058,2.4081274305160596,3.986913242182065,2.2596,16.9014,41.9078110019809,8.555675898278546,5.585013099740553
2025020340,PIT,SEA,PIT,SEA,0,5822,4125,53,0.5822,0.4125,0.0053,2.1068052767908645,0.6890708774195697,2.795876154210434,2.7024,9.6293,46.73925249028859,4.2967766809707495,5.466870828740657,1.689721388424515,0.706787217665197,2.396508606089712,2.169,7.7469,46.73925249028859,5.466870828740657,4.2967766809707495
2025020538,TBL,LAK,LAK,LAK,1,4902,5056,42,0.4902,0.5056,0.0042,1.8793170783869901,0.8860329769773967,2.765350055364387,2.5013,9.0264,45.06976144625977,5.88539761342344,4.8313409403167915,1.9161182032197273,0.8869289138686236,2.803047117088351,2.5506,11.0181,45.06976144625977,4.8313409403167915,5.88539761342344
